AMT29_table_20min_v3_20221205																																													
20-min stats																																													
Mingxi Yang (miya@pml.ac.uk) and Tom Bell (tbe@pml.ac.uk)																																													
																																													
Version history:																																													
"This is a modified version of AMT29_table_20min_v2_20221022. This version includes updated ISAR data and uncertainty estimates/flags (Data QC flags 2, 3, 4 & 5). Tskin_345 is removed."																																													
																																													
Data notes:																																													
"Most parameters come with mean, median, standard deviation (sdev), and skew, which were computed from higher resolution data (1 min for underway water/met measurements; 10 min for pCO2)"																																													
																																													
YearMonthDay_HHMMSS_Mid : UTC timestamp (middle of 20-min window)																																													
lat : latitude																																													
lon	: longtitude																																												
CO2Flux_EC	: eddy covariance CO2 flux (mmole/m2/d)																																												
Err_CO2flux_EC	: random measurement uncertainty in eddy covariance CO2 flux (mmole/m2/d); see Dong et al 2021																																												
"U10n : 10-m neutral wind speed (m/s), bulk value derived from measured wind speed using COARE3.5 model"																																													
Tair : air temperature (deg C)																																													
Pres : atmospheric pressure at 20 m above sea level																																													
RH : relative humidity (%)																																													
SST : underway temperature (deg C)																																													
Salinity : underway salinity (psu)																																													
Tskin : infrared skin temperature (K)																																													
fCO2_atm : fugacity of atmospheric CO2 (uatum)																																													
xCO2atm : mixing ratio of dry atmospheric CO2 (ppm)																																													
fCO2_sw : fugacity of underway seawater CO2 at SST (uatum)																																													
																																													
YearMonthDay_HHMMSS_Mid	lat	lon	CO2Flux_EC	Err_CO2flux_EC	U10n_mean	U10n_med	U10n_sdev	U10n_skew	Tair_mean	Tair_med	Tair_sdev	Tair_skew	Pres_mean	Pres_med	Pres_sdev	Pres_skew	RH_mean	RH_med	RH_sdev	RH_skew	SST_mean	SST_med	SST_sdev	SST_skew	Salinity_mean	Salinity_med	Salinity_sdev	Salinity_skew	Tskin_mean	Tskin_med	Tskin_sdev	Tskin_skew	Tskin_uncertainty	fCO2_atm_mean	fCO2_atm_med	fCO2_atm_sdev	fCO2_atm_skew	xCO2atm_mean	xCO2atm_med	xCO2atm_sdev	xCO2atm_skew	fCO2_sw_mean	fCO2_sw_med	fCO2_sw_sdev	fCO2_sw_skew
11/10/2019 14:09	50.8917	-1.39464	NaN	NaN	NaN	NaN	1.48631	-0.564713	NaN	NaN	NaN	NaN	1004.22	1004.21	0.0480773	0.518761	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.64285	NaN	NaN	NaN	NaN	NaN
11/10/2019 14:29	50.8917	-1.39464	NaN	NaN	NaN	NaN	1.16611	0.729411	NaN	NaN	NaN	NaN	1004.2	1004.2	0.0342113	0.095626	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.286692	NaN	NaN	NaN	NaN	NaN
11/10/2019 14:49	50.8917	-1.39464	NaN	NaN	NaN	NaN	1.45304	0.186676	NaN	NaN	NaN	NaN	1004.18	1004.18	0.0505378	-0.177304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.511743	NaN	NaN	NaN	NaN	NaN
11/10/2019 15:09	50.8917	-1.39463	NaN	NaN	NaN	NaN	1.42505	0.293799	NaN	NaN	NaN	NaN	1004.11	1004.12	0.0497172	-0.321954	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.60459	NaN	NaN	NaN	NaN	NaN
11/10/2019 15:29	50.8917	-1.39463	NaN	NaN	NaN	NaN	1.064	0.572328	NaN	NaN	NaN	NaN	1004.17	1004.16	0.02854	0.290861	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.686	NaN	NaN	NaN	NaN	NaN
11/10/2019 15:49	50.8917	-1.39463	NaN	NaN	NaN	NaN	1.08352	-0.861168	NaN	NaN	NaN	NaN	1004.13	1004.14	0.0415849	-0.612437	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.78733	NaN	NaN	NaN	NaN	NaN
11/10/2019 16:10	50.8917	-1.39463	NaN	NaN	NaN	NaN	0.921524	1.32039	16.2856	16.2492	0.181076	0.281272	1004.06	1004.06	0.035215	-0.552405	86.6955	86.9665	1.69369	-0.226547	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.445326	NaN	NaN	NaN	NaN	NaN
11/10/2019 16:30	50.8917	-1.39463	NaN	NaN	NaN	NaN	1.25353	0.025796	15.8343	15.779	0.0878041	1.12961	1004.03	1004.04	0.0472013	-0.751415	90.8849	91.2308	0.692999	-1.12681	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.505773	NaN	NaN	NaN	NaN	NaN
11/10/2019 16:49	50.8917	-1.39463	NaN	NaN	NaN	NaN	1.14424	-0.0607646	15.7822	15.7788	0.0253395	-0.990677	1003.88	1003.88	0.0536509	0.306671	91.0716	91.0617	0.28648	0.251813	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.37308	NaN	NaN	NaN	NaN	NaN
