AMT28_table_20min_v3_20221205																																													
20-min stats																																													
Mingxi Yang (miya@pml.ac.uk) and Tom Bell (tbe@pml.ac.uk)																																													
																																													
Version history:																																													
"This is a modified version of AMT28_table_20min_v2_20221022. This version includes updated ISAR data and uncertainty estimates/flags (Data QC flags 2, 3, 4 & 5). Tskin_345 is removed."																																													
																																													
Data notes:																																													
"Most parameters come with mean, median, standard deviation (sdev), and skew, which were computed from higher resolution data (1 min for underway water/met measurements; ~5 min for pCO2)."																																													
																																													
YearMonthDay_HHMMSS_Mid : UTC timestamp (middle of 20-min window)																																													
lat : latitude																																													
lon	: longtitude																																												
CO2Flux_EC	: eddy covariance CO2 flux (mmole/m2/d)																																												
Err_CO2flux_EC	: random measurement uncertainty in eddy covariance CO2 flux (mmole/m2/d); see Dong et al 2021																																												
"U10n : 10-m neutral wind speed (m/s), bulk value derived from measured wind speed using COARE3.5 model"																																													
Tair : air temperature (deg C)																																													
Pres : atmospheric pressure at 20 m above sea level																																													
RH : relative humidity (%)																																													
SST : underway temperature (deg C)																																													
Salinity : underway salinity (psu)																																													
Tskin : infrared skin temperature (K)																																													
fCO2_atm : fugacity of atmospheric CO2 (uatum)																																													
xCO2atm : mixing ratio of dry atmospheric CO2 (ppm)																																													
fCO2_sw : fugacity of underway seawater CO2 at SST (uatum)																																													
																																													
YearMonthDay_HHMMSS_Mid	lat	lon	CO2Flux_EC	Err_CO2flux_EC	U10n_mean	U10n_med	U10n_sdev	U10n_skew	Tair_mean	Tair_med	Tair_sdev	Tair_skew	Pres_mean	Pres_med	Pres_sdev	Pres_skew	RH_mean	RH_med	RH_sdev	RH_skew	SST_mean	SST_med	SST_sdev	SST_skew	Salinity_mean	Salinity_med	Salinity_sdev	Salinity_skew	Tskin_mean	Tskin_med	Tskin_sdev	Tskin_skew	Tskin_uncertainty	fCO2_atm_mean	fCO2_atm_med	fCO2_atm_sdev	fCO2_atm_skew	xCO2atm_mean	xCO2atm_med	xCO2atm_sdev	xCO2atm_skew	fCO2_sw_mean	fCO2_sw_med	fCO2_sw_sdev	fCO2_sw_skew
09/10/2018 12:10	2.722	-25.598	8.39001	3.312	6.24576	6.27388	0.369512	-0.63651	27.1933	27.18	0.0474693	0.857232	1013	1013.01	0.0258977	-0.0327077	77.0357	76.95	0.973158	0.22621	27.6187	27.6184	0.00882668	0.263557	35.72	35.72	1.46E-14	-0.929429	300.706	300.695	0.060868	0.211541	0.0446995	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 12:30	2.664	-25.586	-3.85518	3.16402	5.96703	5.84412	0.289473	0.631823	27.291	27.29	0.0303158	0.149488	1012.88	1012.88	0.067009	0.0197975	75.381	75.45	0.704357	-0.50919	27.6779	27.6848	0.0285783	-0.0125691	35.72	35.72	1.46E-14	-0.929429	300.861	300.861	0.0463852	0.0343328	0.0536563	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 12:50	2.6065	-25.5725	4.5807	3.01605	5.99965	6.01351	0.213812	-0.200636	27.229	27.23	0.0309685	-0.0211304	1012.62	1012.61	0.080355	0.319993	76.319	76.4	0.522847	-0.350926	27.7296	27.7273	0.0118749	0.975889	35.72	35.72	1.46E-14	-0.929429	300.859	300.837	0.063461	0.208392	0.0690997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 13:10	2.549	-25.559	3.90948	3.04682	5.89471	5.93181	0.321755	-0.061494	27.2438	27.24	0.0361215	-0.609654	1012.44	1012.43	0.0443329	0.0871463	76.1119	75.95	0.967846	0.713991	27.7632	27.7514	0.0321724	1.12319	35.7181	35.71	0.0128915	1.5367	300.894	300.893	0.0363994	0.0768352	0.0958266	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 13:30	2.492	-25.546	1.07074	3.25634	6.04173	6.13964	0.3616	-0.163838	27.3243	27.34	0.0433095	-0.609029	1012.24	1012.24	0.087996	0.163815	74.7786	74.5	1.534	0.395973	27.8208	27.824	0.0115291	-0.325657	35.7433	35.74	0.00658281	-0.408063	300.955	300.96	0.0169322	-0.331607	0.0854931	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 13:50	2.4355	-25.534	2.68424	3.46586	6.7393	6.12996	1.0981	0.567143	27.1595	27.3	0.287341	-0.829182	1011.89	1011.84	0.113535	0.623782	75.9595	74.5	3.0513	0.707717	27.8174	27.8163	0.0165073	0.00554086	35.7471	35.75	0.00783764	0.496551	300.948	300.944	0.0334714	0.224645	0.0767094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 14:10	2.379	-25.522	-4.66239	3.5242	6.81084	7.0388	0.836081	0.0246511	26.7105	26.69	0.10259	-0.055027	1011.73	1011.74	0.0351897	-0.437355	79.5405	79.8	2.06903	-0.55179	27.7833	27.7788	0.0289647	-0.255676	35.7586	35.76	0.00358569	-1.89719	300.983	300.985	0.0410366	-0.0486213	0.0574931	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 14:30	2.323	-25.51	-1.34879	3.43137	6.10544	6.0214	0.305767	0.687536	26.9933	27.01	0.0619946	-0.786725	1011.53	1011.52	0.0738224	-0.00705463	77.6905	77.7	1.25026	-0.21287	27.6869	27.6875	0.0164813	0.808573	35.7676	35.77	0.0070034	0.317495	300.819	300.804	0.0410163	0.31186	0.0469625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 14:50	2.2665	-25.497	-3.42131	3.33853	6.4011	6.37476	0.248639	-0.379681	27.1024	27.1	0.0236442	0.204813	1011.31	1011.32	0.0771944	-0.512316	75.7762	75.85	0.829551	-0.677019	27.7001	27.7029	0.0222668	-0.169603	35.7981	35.8	0.00813575	-0.733086	300.837	300.844	0.0183848	-0.66068	0.0409256	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 15:10	2.21	-25.484	0.906922	3.31813	6.23316	6.24603	0.275306	-0.154967	27.1557	27.16	0.0341426	0.0842395	1010.94	1010.95	0.136727	0.0377261	77.3429	77.15	0.847538	0.706887	27.7889	27.7938	0.0264891	-0.391825	35.801	35.8	0.00300793	2.56314	300.912	300.906	0.0614353	-0.202522	0.067023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 15:30	2.153	-25.469	4.13234	3.37017	6.172	6.23718	0.338274	-0.666661	27.1262	27.12	0.0409239	0.290395	1010.63	1010.61	0.0662589	0.386075	77.5476	77.25	0.843279	0.670324	27.853	27.8618	0.027187	-0.130757	35.8	35.8	7.28E-15	0.929429	300.982	300.985	0.0449249	-0.146151	0.0710714	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 15:50	2.0945	-25.457	NaN	3.42221	5.77651	5.96654	0.573739	-0.35224	27.0924	27.1	0.0304803	0.52129	1010.39	1010.38	0.090125	0.129914	77.8619	77.95	0.722998	0.354086	27.9146	27.9114	0.0243238	0.165558	35.8	35.8	7.28E-15	0.929429	301.031	301.043	0.0275372	-0.279311	0.0614711	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 16:10	2.036	-25.445	NaN	3.47424	5.19165	5.19165	0.387208	0.214362	27.0586	27.04	0.0879935	1.47324	1010.11	1010.11	0.0886176	0.0791006	78.7071	79.1	1.48124	-1.08104	27.9906	27.9884	0.0320577	0.24471	35.8	35.8	7.28E-15	0.929429	301.058	301.08	0.124036	-0.364434	0.0849815	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 16:29	1.97882	-25.4343	NaN	3.52468	5.85613	5.88142	0.292994	-0.305372	27.2995	27.31	0.0484227	-0.538517	1009.98	1009.99	0.0123427	-0.142477	75.5524	75.9	1.28408	-0.787783	28.0468	28.0479	0.0249838	0.0332173	35.7986	35.8	0.00358569	-1.89719	301.198	301.155	0.104183	0.71282	0.0806841	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 17:10	1.85995	-25.408	3.53737	3.6304	5.55978	5.52148	0.311308	0.227455	27.2729	27.28	0.0384893	-0.397902	1010.05	1010.06	0.00842014	-0.157679	74.6262	74.55	1.11474	-0.310062	28.0084	28.0052	0.0187512	0.263548	35.7924	35.79	0.00436436	1.14305	301.089	301.078	0.0213846	0.741236	0.0760944	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 17:30	1.80295	-25.394	0.10479	3.68244	5.73085	5.76107	0.372853	-0.237906	27.2471	27.25	0.0494108	-0.561712	1010.1	1010.11	0.030216	-0.496004	75.1929	75.1	0.932776	0.336807	28.0085	28.0086	0.0154817	0.559737	35.7967	35.8	0.00483046	-0.657205	301.123	301.125	0.0298817	-0.13097	0.0768886	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 17:50	1.7455	-25.3815	2.37699	3.73444	6.27249	6.29366	0.215699	-0.0955002	27.2505	27.25	0.0330872	0.14161	1010.04	1010.03	0.0372055	0.492632	75.7309	75.7	0.982914	0.2231	27.9906	27.9907	0.00758915	-0.119126	35.79	35.79	0	NaN	301.07	301.05	0.0380368	0.252331	0.0454963	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 18:10	1.68771	-25.3689	2.01462	3.53983	6.36336	6.35148	0.265422	-0.336792	27.2562	27.26	0.0237647	-0.375202	1010.04	1010.04	0.00863734	-0.192986	74.8905	74.75	0.74693	0.205298	27.98	27.982	0.0160709	-0.668079	35.79	35.79	0	NaN	301.034	301.037	0.0466011	-0.0614735	0.0470112	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 18:30	1.6287	-25.3569	3.42251	3.10295	6.39931	6.38648	0.329368	-0.0343606	27.2071	27.22	0.0345171	-0.1381	1009.98	1009.98	0.0242156	0.692434	76.9024	76.95	0.86768	-0.275668	27.9278	27.932	0.0197969	-0.299114	35.79	35.79	0	NaN	300.993	300.989	0.0152834	0.457332	0.0427077	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 18:50	1.56935	-25.344	NaN	2.66716	6.41868	6.46957	0.395653	-0.0917411	27.1238	27.13	0.0372124	0.257197	1010.12	1010.14	0.0597988	-0.582814	77.1429	77.3	0.909435	-0.258485	27.892	27.8927	0.004943	-0.0918072	35.79	35.79	0	NaN	300.93	300.926	0.0252745	0.042383	0.0386037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 19:10	1.5099	-25.331	-1.04517	2.43301	5.95779	5.97116	0.233463	0.198762	27.0486	27.05	0.0455286	-0.111645	1010.26	1010.26	0.0610836	0.170924	77.0238	77.1	1.09745	-0.14085	27.8735	27.8713	0.0112141	0.389439	35.79	35.79	0	NaN	300.892	300.897	0.01466	-0.700115	0.0426898	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 19:30	1.4509	-25.318	3.08246	2.39953	6.13897	6.13805	0.386146	0.357648	26.9471	26.94	0.0313278	0.716679	1010.46	1010.45	0.0668596	0.233328	78.069	78.15	0.838373	0.247348	27.845	27.8434	0.00953216	-0.136056	35.7814	35.78	0.00853564	-0.253158	300.904	300.898	0.0388137	0.110328	0.0377841	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 19:50	1.39195	-25.305	2.61815	2.36607	5.99632	6.08103	0.266438	-0.174328	26.9095	26.91	0.0241819	-0.0279177	1010.74	1010.77	0.0794975	-0.589272	77.7357	77.65	0.521091	0.955464	27.8586	27.86	0.0117052	-0.199177	35.7895	35.79	0.00218218	-3.9487	300.942	300.945	0.0259792	-0.114898	0.0423841	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 20:10	1.33295	-25.292	-2.04023	2.34745	6.21229	6.21687	0.501723	0.35697	26.9119	26.91	0.029769	0.7014	1010.93	1010.93	0.0800036	0.0517683	78.2048	78.2	1.04999	0.356016	27.8746	27.8725	0.00846482	0.881005	35.79	35.79	0	NaN	300.872	300.901	0.116174	-0.960387	0.0537901	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 20:30	1.27495	-25.278	-0.220814	2.34363	6.24207	6.30126	0.288697	-0.346288	26.8824	26.88	0.0284438	-0.0555844	1011.14	1011.12	0.0733755	0.482235	78.6024	78.55	0.481787	0.837657	27.8687	27.8726	0.0177534	-0.70368	35.79	35.79	0	NaN	300.898	300.9	0.0119548	-0.139099	0.0675637	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 20:50	1.2155	-25.266	-0.289105	2.33983	6.6187	6.23117	0.993471	1.15575	26.8338	26.86	0.0858764	-1.97906	1011.34	1011.33	0.0437787	0.221071	79.0048	79.2	0.813004	-0.228256	27.8147	27.8086	0.0140099	0.119486	35.79	35.79	0	NaN	300.885	300.883	0.0353157	-0.110605	0.0895748	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 21:10	1.15595	-25.254	0.0811883	2.30117	7.31455	7.22519	0.768016	0.178437	26.651	26.58	0.206153	0.327791	1011.54	1011.56	0.0872095	-0.588521	79.3405	78.55	1.86243	0.301216	27.807	27.8089	0.00986328	0.0356954	35.79	35.79	0	NaN	300.884	300.884	0.0205061	0	0.0612939	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 21:30	1.09895	-25.241	4.3457	2.22779	7.33033	7.34747	0.348438	0.0223291	26.8557	26.84	0.0388035	1.581	1011.81	1011.83	0.0754162	-0.776078	77.6048	77.7	0.616219	0.349622	27.7965	27.7974	0.0125131	0.0991077	35.79	35.79	0	NaN	300.835	300.838	0.0425793	-0.070107	0.0468961	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 21:50	1.044	-25.229	0.911047	2.15447	6.47085	6.49698	0.38401	-0.603653	26.8014	26.81	0.0241424	-0.849467	1012	1012.01	0.067046	0.155822	78.119	78.05	0.808158	-0.265449	27.7539	27.7489	0.0109213	0.749791	35.7805	35.78	0.00218218	3.9487	300.783	300.79	0.0275191	-0.309984	0.0360446	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 22:10	0.988953	-25.217	-0.613467	2.11379	6.24298	6.31689	0.282641	-0.521052	26.7876	26.78	0.0186828	0.373488	1012.31	1012.31	0.111484	-0.123146	78.4167	78.25	0.665081	0.953383	27.7421	27.7426	0.00465027	0.265347	35.7843	35.78	0.00507093	0.268303	300.777	300.792	0.0357899	-0.713427	0.0463887	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 22:30	0.932954	-25.204	-2.8048	2.10582	6.09919	6.0218	0.305072	-0.037815	26.7614	26.76	0.0222004	0.298963	1012.52	1012.5	0.0504577	0.569794	78.6619	78.7	0.66987	-0.374096	27.7367	27.7366	0.00478223	-0.0203039	35.7962	35.8	0.00497613	-0.45569	300.771	300.772	0.0128569	-0.489521	0.0434462	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 22:50	0.878	-25.192	0.107203	2.09786	6.20965	6.09116	0.482223	0.644712	26.7424	26.74	0.0178619	0.310327	1012.75	1012.79	0.0938716	-0.280365	79.219	79.3	0.724823	0.0918722	27.7106	27.7131	0.0141307	-0.221058	35.8	35.8	7.28E-15	0.929429	300.732	300.74	0.0289986	-0.397688	0.0654454	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 23:10	0.822908	-25.18	0.0951643	2.06022	6.66072	6.67778	0.377374	0.0221481	26.7229	26.73	0.0270449	-0.635222	1012.91	1012.9	0.0454738	0.69938	79.281	79.45	1.21619	-0.0033998	27.6628	27.6605	0.0143707	-0.018481	35.8	35.8	7.28E-15	0.929429	300.609	300.643	0.0860389	-0.433729	0.0733385	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 23:30	0.767909	-25.169	1.34331	1.99313	6.77169	6.77074	0.235688	0.0274599	26.7119	26.71	0.0535368	0.627576	1013.09	1013.09	0.0383703	-0.777552	78.8524	79.05	1.16152	-0.497299	27.6102	27.6099	0.0188808	-0.30035	35.8057	35.81	0.00507093	-0.268303	300.674	300.67	0.0528772	0.133113	0.0837382	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
09/10/2018 23:50	0.713455	-25.1565	0.783779	1.9261	6.42951	6.50225	0.417144	-0.0152397	26.6481	26.65	0.0256162	-0.00244107	1013.08	1013.08	0.0162431	0.157992	78.6119	78.45	0.833502	0.300004	27.5669	27.5695	0.0120885	-0.756155	35.8267	35.83	0.0057735	-1.37464	300.607	300.599	0.0255522	0.452216	0.080952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 00:10	0.658954	-25.144	-2.07774	1.94012	6.01162	5.99689	0.248266	-0.303108	26.569	26.57	0.0438069	-0.217694	1012.99	1012.98	0.0384119	0.310591	80.2262	80.45	0.929196	-0.522387	27.5336	27.5326	0.0187689	-0.05466	35.83	35.83	7.28E-15	-0.929429	300.583	300.581	0.0412529	0.55993	0.0645383	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 00:30	0.603955	-25.13	1.50806	2.03498	6.54254	6.60797	0.421686	-0.306969	26.5776	26.54	0.0650311	0.33754	1012.84	1012.85	0.0411863	0.129399	79.6262	79.65	1.48514	-0.440537	27.4474	27.4428	0.0280545	-0.282839	35.83	35.83	7.28E-15	-0.929429	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 00:50	0.5505	-25.118	5.1967	2.12976	6.70191	6.75441	0.28401	0.023381	26.5338	26.53	0.0349966	0.149863	1012.73	1012.73	0.0501393	-0.169862	80.1452	80.3	0.966554	0.0564625	27.3432	27.3365	0.0291964	-0.19091	35.8414	35.84	0.00478091	0.426867	300.354	300.359	0.0217773	-0.505038	0.0571302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 01:10	0.496953	-25.106	3.61549	2.14052	6.10093	6.0308	0.385279	-0.0175902	26.4519	26.47	0.0374992	-0.483002	1012.6	1012.63	0.0538504	-0.562282	80.6833	80.9	0.688719	-0.25807	27.2466	27.2566	0.0285413	-0.637395	35.8524	35.85	0.00436436	1.14305	300.31	300.317	0.0589915	-0.225047	0.0492213	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 01:30	0.440953	-25.095	-0.111551	2.06731	5.82095	5.83232	0.299554	-0.556557	26.4062	26.4	0.0255883	0.42298	1012.37	1012.37	0.0599667	0.325356	81.1833	81	0.942647	0.362282	27.1522	27.1639	0.0282361	-0.134984	35.861	35.86	0.00300793	2.56314	300.192	300.179	0.0374873	0.67231	0.0407899	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 01:50	0.3845	-25.0825	-0.250639	1.99417	6.22224	6.28533	0.40628	-0.00254318	26.3481	26.35	0.0628983	0.376279	1012.13	1012.17	0.106814	-0.141281	81.8881	82.2	1.33631	-0.403273	27.0412	27.0387	0.0380205	0.221363	35.88	35.87	0.0122474	0.622093	300.098	300.103	0.0359664	-0.306575	0.0591664	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 02:10	0.327865	-25.07	2.64622	1.91349	6.17807	6.30382	0.340769	-0.637323	26.2776	26.27	0.0375373	0.258007	1011.83	1011.84	0.100811	-0.0809808	82.2571	82.3	0.958682	-0.0964582	26.9251	26.9216	0.019823	0.824474	35.909	35.91	0.00889087	0.171771	300.034	300.075	0.105189	-0.335483	0.0635996	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 02:30	0.273866	-25.058	2.79999	1.8258	6.66569	6.56123	0.344276	0.193559	26.2667	26.27	0.023094	-0.655533	1011.56	1011.56	0.0921078	-0.130231	81.6738	81.55	0.830003	0.92985	26.8523	26.8643	0.0356499	-0.362618	35.9257	35.93	0.00507093	-0.268303	299.91	299.928	0.109119	-0.168324	0.0833736	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 02:50	0.220455	-25.047	0.0195597	1.73824	6.45239	6.47749	0.355733	-0.000452401	26.1952	26.2	0.0335588	-1.22969	1011.3	1011.29	0.0485576	0.491574	82.2286	82.25	0.694185	-0.02649	26.8031	26.805	0.0126981	-0.155359	35.9376	35.94	0.00436436	-1.14305	299.885	299.892	0.022687	-0.972607	0.0756925	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 03:10	0.166958	-25.036	4.31768	1.93883	5.74285	5.73936	0.302297	-0.0993211	26.0967	26.09	0.0210555	0.726659	1011.1	1011.11	0.0811959	0.184019	83.3762	83.3	0.355534	0.293623	26.768	26.7635	0.019773	0.398623	35.9519	35.95	0.00679636	-0.21601	299.834	299.838	0.0243499	-0.297371	0.0788751	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 03:30	0.115959	-25.025	1.64276	2.42675	5.88271	5.87619	0.276088	0.142494	26.1038	26.12	0.0315398	-0.179907	1010.9	1010.89	0.0403304	0.319874	83.0452	82.85	0.953271	0.109124	26.7324	26.7338	0.00568457	-0.361718	35.9643	35.96	0.00507093	0.268303	299.796	299.801	0.0327979	0.0666355	0.0612708	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 03:50	0.067	-25.014	-1.03686	2.91426	5.83516	5.84979	0.296065	-0.546017	26.1233	26.12	0.0233095	1.01351	1010.88	1010.89	0.0513243	-0.647171	82.2524	82.2	0.460292	0.971509	26.702	26.7048	0.0136012	-0.278357	35.97	35.97	1.46E-14	-0.929429	299.737	299.717	0.0905483	0.285458	0.0775818	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 04:10	0.0179858	-25.003	NaN	3.92368	5.80909	5.85395	0.367269	-0.272782	26.0638	26.1	0.0569628	-0.544854	1010.7	1010.71	0.0409513	-0.152448	82.3119	82.2	0.658009	0.325228	26.6897	26.6881	0.00596095	1.00541	35.9781	35.98	0.00402374	-1.46523	299.783	299.755	0.0781646	0.976577	0.0635969	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 04:30	0.00100042	-24.998	NaN	5.45204	5.6189	5.61845	0.271689	0.139614	26.009	25.99	0.0430006	0.744846	1010.58	1010.57	0.0356509	1.04819	81.7476	82	0.998558	-0.655518	26.6804	26.6788	0.00538529	-0.0322615	35.9848	35.98	0.00511766	0.0886175	299.711	299.698	0.0312983	0.731074	0.0715579	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 04:50	0.0015	-24.9975	-4.95326	6.97913	5.65785	5.74228	0.326199	-0.095635	25.9881	25.99	0.0296005	0.353037	1010.54	1010.55	0.0181493	-0.440834	82.4571	82.4	0.722545	0.0481117	26.6812	26.6809	0.00188579	1.48403	35.99	35.99	0	NaN	299.732	299.722	0.0178522	0.535582	0.0642542	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 05:10	0.002	-24.997	1.33317	6.76116	5.25934	5.26596	0.279788	-0.440447	26.0333	26.04	0.0362399	-0.154522	1010.53	1010.52	0.0138564	0.267312	81.6929	81.6	1.20688	0.189365	26.6805	26.6813	0.00393681	-0.670515	35.99	35.99	0	NaN	299.746	299.745	0.0351378	0.0207452	0.0420528	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 05:30	0.001975	-24.993	NaN	4.80013	5.821	5.87437	0.3325	-0.313434	26.0681	26.06	0.0172102	0.392307	1010.43	1010.41	0.0617603	0.284528	80.7333	80.7	0.735754	0.41954	26.6823	26.6821	0.00149774	0.467066	35.99	35.99	0	NaN	299.732	299.733	0.0145017	0.111732	0.0373293	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 05:50	-0.028	-24.9935	NaN	2.84074	6.17052	6.24117	0.240235	-0.611195	26.0419	26.04	0.0267617	-0.149058	1010.32	1010.32	0.0271559	0.529247	81.9786	82.2	0.711788	-0.133766	26.7128	26.7123	0.0234585	0.107012	35.99	35.99	0	NaN	299.777	299.781	0.0245561	-0.351718	0.0406484	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 06:10	-0.0580933	-24.994	-1.49788	1.86486	6.785	6.7547	0.159106	0.260861	26.1119	26.1	0.0304334	0.202735	1010.42	1010.41	0.0293964	0.0149517	81.3976	81.7	1.04672	-0.692903	26.738	26.7463	0.0184247	-0.690502	35.99	35.99	0	NaN	299.79	299.793	0.0171988	-0.114485	0.0371588	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 06:30	-0.114095	-24.996	2.28916	1.87409	6.80176	6.78442	0.322123	0.120799	26.121	26.12	0.0376702	-0.353747	1010.43	1010.44	0.0459229	-0.563525	80.8976	81.1	1.0861	-0.273169	26.6974	26.694	0.00953782	0.381714	35.99	35.99	0	NaN	299.738	299.735	0.025025	0.0727118	0.0408609	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 06:50	-0.171048	-24.9975	5.44303	1.88332	6.26834	6.29883	0.214451	0.284612	26.0633	26.07	0.0226569	-0.272045	1010.4	1010.42	0.0382482	-0.649167	82.569	82.6	0.427047	0.549491	26.716	26.7149	0.0130381	-0.0297583	35.9943	35.99	0.00507093	0.268303	299.826	299.839	0.0285307	-0.498364	0.0376848	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10/10/2018 07:10	-0.228048	-24.999	2.26683	1.83531	6.37212	6.34933	0.418394	-0.145157	26.1152	26.13	0.040819	-0.0627884	1010.37	1010.36	0.0297319	0.707692	81.8595	81.35	1.4102	0.278612	26.7361	26.7358	0.00630314	0.0403677	35.9929	35.99	0.0046291	0.881733	299.822	299.84	0.0515817	-0.618563	0.0406347	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
